Attrition,Age,DailyRate,DistanceFromHome,HourlyRate,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research...Development,Department_Sales,Education_Below.College,Education_College,Education_Doctor,Education_Master,EducationField_Life.Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical.Degree,EnvironmentSatisfaction_Low,EnvironmentSatisfaction_Medium,EnvironmentSatisfaction_Very.High,Gender_Male,JobInvolvement_Low,JobInvolvement_Medium,JobInvolvement_Very.High,JobLevel_X2,JobLevel_X3,JobLevel_X4,JobLevel_X5,JobRole_Human.Resources,JobRole_Laboratory.Technician,JobRole_Manager,JobRole_Manufacturing.Director,JobRole_Research.Director,JobRole_Research.Scientist,JobRole_Sales.Executive,JobRole_Sales.Representative,JobSatisfaction_Low,JobSatisfaction_Medium,JobSatisfaction_Very.High,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,PerformanceRating_Outstanding,RelationshipSatisfaction_Low,RelationshipSatisfaction_Medium,RelationshipSatisfaction_Very.High,StockOptionLevel_X1,StockOptionLevel_X2,StockOptionLevel_X3,TrainingTimesLastYear_X1,TrainingTimesLastYear_X2,TrainingTimesLastYear_X3,TrainingTimesLastYear_X4,TrainingTimesLastYear_X5,TrainingTimesLastYear_X6,WorkLifeBalance_Best,WorkLifeBalance_Better,WorkLifeBalance_Good
0,1.5408445525439198,-1.4014199787931796,-0.023747406698420157,0.8415801900132042,2.8343651656679283,0.6860133991684664,4,24,2.534502185728022,3.589610127702814,1.5927491132954996,2.734658048308977,1.6470421950744405,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,2.416561348306364,1.5526645763428073,1.0864228781782561,0.054543765794096505,0.8515517223683797,0.7992508574189336,6,12,1.7633714368880777,0.32511687867835437,0.7647373733882553,0.8727093076817438,-0.034508002929560584,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.3200536384512743,-1.6542023820011247,1.2097751320534422,-0.9784415409934824,-0.43733011736827393,1.154979448349682,4,13,0.4781535221548365,0.6515662035808003,1.04074128669067,0.8727093076817438,1.6470421950744405,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.9768412352731075,-0.028464573134339997,-1.01056543769991,-1.076821094020871,-0.9237406996024428,-1.0496386594249236,0,11,-0.8070643925784047,-0.4910064335777606,-0.6152821931238183,-0.6789146428409502,-0.5950247355975609,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.774592356251781,0.9826650396974408,-0.6405086760743514,1.2842881786364524,2.694814182031313,0.44450571835884706,1,14,1.8918932283614018,2.936711477897922,1.3167451999930848,3.665632418622593,2.4878172940764407,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,-0.3200536384512743,-0.38285558939645925,0.22295710105195232,-0.4865437758565401,-0.427559424450033,1.056493768159139,4,11,0.3496317306815123,0.48834154112957734,1.3167451999930848,-0.36858985273641137,1.08652546240644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,-0.21058903898096878,-0.16724706901321187,-0.3938041683239789,0.005353989280402274,-0.6365672903532741,-1.1651240076654747,0,14,-0.9355861840517289,-0.6542310960289835,-0.6152821931238183,-0.0582650626318726,-0.5950247355975609,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.55566315731117,-0.4943772378705527,-0.27045191444879263,0.595631307444733,-0.8774361114246922,-1.2201973124225256,6,16,0.8637188965748088,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.6651277567814755,-0.6728118754291023,-0.6405086760743514,-0.4865437758565401,0.7918655330199947,0.8501093684445777,3,14,1.5063278539414293,2.28381282809303,0.7647373733882553,3.9759572087271318,3.6088507594124417,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,-0.10112443951066324,-0.9255942786370475,-0.8872131838247239,-0.6341131053976228,-0.23214556608521403,-1.6845270884991936,9,11,0.8637188965748088,1.4676895158369152,2.6967647665051584,0.8727093076817438,2.207558927742441,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.9768412352731075,-1.5104633684122932,-0.8872131838247239,-0.6833028819113169,-0.5598885915818614,-0.012799401498809137,1,12,-1.192629766998377,-0.8174557584802066,-0.6152821931238183,-0.0582650626318726,-0.5950247355975609,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1.5408445525439198,0.4101872441970943,-0.3938041683239789,-1.2735802000756478,-0.7784547440355557,-1.4128133859478242,0,14,-0.4214990181584324,-0.0013324462240916321,-1.1672900197286478,1.4933588878908215,0.8062670960724398,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.7579120363324965,0.18962220610388722,-0.023747406698420157,0.30049264836256767,-0.3840161190535244,-0.20443202315344602,7,18,-0.16445543521178413,0.16189221622713135,-0.06327436651898884,-0.36858985273641137,0.8062670960724398,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.9768412352731075,-0.4026816602362981,-1.01056543769991,0.8907699665268984,-0.9394587708187434,-1.346079151867214,2,11,-0.8070643925784047,-0.6542310960289835,-0.6152821931238183,-0.36858985273641137,-0.5950247355975609,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,-1.3052350336840242,-1.3295504719987636,-1.01056543769991,-1.2735802000756478,-0.9360602689341379,0.6345929156453014,1,18,-1.192629766998377,-0.8174557584802066,-0.6152821931238183,-0.0582650626318726,-0.8752831019315611,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,-0.5389828373918853,-0.49189897901557283,-0.1470996605736064,-0.4865437758565401,-0.06243287822272454,-0.3681065130564167,1,15,-0.16445543521178413,0.48834154112957734,0.7647373733882553,-0.6789146428409502,1.08652546240644,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0.8840569557220865,-1.086681104210738,1.9498886553045598,0.8415801900132042,2.455007392798834,-0.1795647401381449,3,22,1.3778060624681052,-1.1439050833826525,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.22726935890025338,-0.9677246791717049,0.4696616088023248,1.3826677316638407,2.255770219813834,0.42441520157247387,6,13,1.2492842709947811,1.957363503190584,1.3167451999930848,3.9759572087271318,-0.5950247355975609,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,2.3070967488360585,0.11279618159951173,1.7031841475541873,1.0875290725816753,-0.8774361114246922,1.6526060949044648,1,12,-1.192629766998377,-0.8174557584802066,-0.6152821931238183,-0.0582650626318726,-0.5950247355975609,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,-0.7579120363324965,0.8314912495436696,-0.3938041683239789,-0.8800619879660939,-0.39845975206309797,1.3091004057947968,0,12,-0.16445543521178413,0.32511687867835437,-0.6152821931238183,1.1830340977862825,0.8062670960724398,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,-0.10112443951066324,-1.1833331995549523,0.09960484717676608,-0.14221534026068042,0.12554675726951978,-1.2034786306212781,3,12,-0.16445543521178413,-0.0013324462240916321,0.7647373733882553,-0.36858985273641137,0.8062670960724398,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.9935215551923922,0.46718719786163093,-1.01056543769991,-1.076821094020871,-0.6541970188796654,1.2144080399625201,6,12,-0.16445543521178413,-0.0013324462240916321,0.4887334600858406,0.8727093076817438,0.8062670960724398,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,-0.9768412352731075,1.6691427425268606,-1.01056543769991,-0.5357335523702342,0.036336082798624166,0.292070678406295,0,11,-0.16445543521178413,0.32511687867835437,1.04074128669067,1.4933588878908215,0.2457503634044396,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1.4313799530736142,1.2874908788599628,2.3199454169301186,-1.126010870534565,2.2041554724413874,1.1392442184190958,4,11,1.7633714368880777,-0.6542310960289835,-0.6152821931238183,-0.36858985273641137,-0.5950247355975609,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.7579120363324965,-0.4175512133661772,0.9630706243030698,1.431857508177535,1.1497702627425164,1.6316726193718103,1,23,-0.2929772266851082,0.32511687867835437,-0.8912861064262331,-0.6789146428409502,1.08652546240644,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,0.22726935890025338,-0.6901596874139612,1.0864228781782561,-1.6670984121852017,-0.41821354426736773,-0.13502841970961127,0,11,-0.2929772266851082,0.16189221622713135,0.7647373733882553,-0.36858985273641137,0.8062670960724398,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.648447436862191,-0.5340293795502303,-0.8872131838247239,-0.4373539993428458,0.7113635196284008,-0.7555865500970974,1,19,-0.16445543521178413,0.48834154112957734,1.04074128669067,2.114008468099899,0.5260087297384397,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0.44619855784086443,-1.3543330605485624,0.09960484717676608,-1.2735802000756478,-0.07475244755441965,1.090352611134775,1,13,0.9922406880481329,1.957363503190584,-0.6152821931238183,2.734658048308977,1.3667838287404401,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.55566315731117,-0.762029194208377,-0.8872131838247239,-1.4211495296167305,2.412526119241265,1.7236956158408623,0,13,1.2492842709947811,2.120588165641807,1.04074128669067,-0.0582650626318726,1.6470421950744405,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,1.9787029504251419,-1.289898330319086,-0.8872131838247239,-0.3881642228291516,2.6941769629279495,-1.028564690767889,4,14,1.5063278539414293,1.957363503190584,1.3167451999930848,2.114008468099899,1.9273005614084406,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,2.0881675498954473,-1.478246003297555,-0.1470996605736064,1.628616614232312,2.8067523378555084,-1.4458292701771789,6,14,3.177111143094643,-0.0013324462240916321,-0.33927827982140357,1.4933588878908215,0.8062670960724398,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.3367339583705589,-0.8537247718426316,0.8397183704278836,0.3988722013899561,-0.628495848377336,-0.8122052792223311,9,16,-0.6785426011050806,-0.4910064335777606,-0.6152821931238183,-0.6789146428409502,-1.1555414682655611,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,-0.3200536384512743,0.3482307728225979,-0.023747406698420157,0.9891495195542869,0.4241901103792322,-1.2390233910894768,0,11,-0.16445543521178413,0.32511687867835437,0.7647373733882553,-0.36858985273641137,0.5260087297384397,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,0.3367339583705589,-0.692637946268941,-0.8872131838247239,1.5794268377186178,-0.3912379355583112,1.1438804915236436,1,13,-0.2929772266851082,0.32511687867835437,1.04074128669067,1.8036836779953602,1.08652546240644,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.44619855784086443,0.5341001869460871,-1.01056543769991,0.005353989280402274,-0.5097606887839297,-1.407193660972615,0,17,-0.16445543521178413,0.32511687867835437,-0.33927827982140357,-0.36858985273641137,0.8062670960724398,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,-0.21058903898096878,-0.7942465593231152,-0.6405086760743514,1.0383392960679811,-0.478749359086904,-1.6329661118516483,1,11,-0.2929772266851082,0.32511687867835437,0.4887334600858406,-0.36858985273641137,-0.8752831019315611,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.5408445525439198,-0.08050800908891695,-0.5171564221991651,0.8907699665268984,1.5979476987748729,0.4601004551650529,1,11,2.7915457686746703,4.242508777507706,1.3167451999930848,-0.6789146428409502,1.6470421950744405,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.11780475942994784,0.5117958572512683,-0.8872131838247239,-1.7162881886988959,0.08285307734416258,0.723244077129228,3,15,-0.03593364373846001,-0.0013324462240916321,0.7647373733882553,-0.36858985273641137,0.8062670960724398,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
0,-0.3200536384512743,-0.7322900879486187,0.7163661165526973,0.005353989280402274,-0.08027501311690366,1.2981419420931386,1,12,-0.16445543521178413,0.48834154112957734,1.04074128669067,2.114008468099899,0.5260087297384397,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,-1.3052350336840242,0.1970569826688268,1.2097751320534422,0.054543765794096505,-0.6019450524038551,-0.7359175126838648,3,11,-0.5500208096317565,-0.6542310960289835,-0.6152821931238183,-0.36858985273641137,-0.5950247355975609,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0.3367339583705589,-1.1734201641350328,-1.01056543769991,1.0875290725816753,-0.8742500159078745,-1.0608781093753423,3,22,-0.5500208096317565,-0.4910064335777606,-0.6152821931238183,-0.6789146428409502,-0.3147663692635607,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,-0.10112443951066324,-0.48446420245063326,-0.27045191444879263,0.8415801900132042,-0.39591087564964383,-1.6932376622107679,2,16,0.7351971051014847,1.3044648533856922,0.7647373733882553,1.1830340977862825,2.4878172940764407,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,1.2124507541330032,0.1301439935843707,-0.6405086760743514,-0.5849233288839285,0.2963214769709485,0.6171717682221526,1,11,-0.03593364373846001,0.48834154112957734,1.3167451999930848,-0.6789146428409502,1.08652546240644,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,-1.0863058347434131,1.2106648543555873,0.22295710105195232,1.5794268377186178,-0.843026279843061,-1.0938939936046967,8,14,-0.8070643925784047,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1.5408445525439198,1.4931863638232907,0.22295710105195232,0.79239041349951,1.4101804696504163,1.4226188502940245,3,16,2.277458602781374,-0.3277817711265376,-0.6152821931238183,-0.6789146428409502,-0.3147663692635607,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,-2.071487229976163,0.7967956255739517,-1.01056543769991,1.5302370612049234,-1.0390773573112435,0.7013271497259117,1,15,-1.4496733499450254,-1.1439050833826525,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.21058903898096878,0.03597015709513623,-1.01056543769991,-0.2897846698017631,-0.24212866537124283,-0.48710418940647343,0,12,-0.16445543521178413,0.32511687867835437,0.7647373733882553,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,-1.0863058347434131,-0.023508055424380288,-0.8872131838247239,-1.126010870534565,-0.30415132476529405,0.8540431759272243,3,20,-0.4214990181584324,-0.16455710867531462,-0.6152821931238183,-0.6789146428409502,-1.1555414682655611,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,2.0881675498954473,1.403969045044016,1.7031841475541873,0.10373354230779074,1.4654061252752566,0.5509995066390632,4,12,2.7915457686746703,1.957363503190584,3.2487725931099876,3.9759572087271318,1.3667838287404401,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,-0.3200536384512743,0.48701326870146977,2.073240909179746,1.2842881786364524,-0.9502914955759236,0.22168362309179862,1,20,-0.8070643925784047,-0.3277817711265376,-0.06327436651898884,-0.6789146428409502,-1.1555414682655611,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.3367339583705589,0.9900998162623803,-0.8872131838247239,1.1367188490953697,-0.026748608434366297,-0.05972410504180673,5,20,0.4781535221548365,0.8147908660320233,1.8687530265979142,2.734658048308977,1.08652546240644,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.3200536384512743,-1.2824635537541464,2.443297670805305,0.9891495195542869,-0.22810984509724494,0.4464726221001703,4,13,-0.16445543521178413,0.16189221622713135,0.7647373733882553,1.4933588878908215,0.8062670960724398,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.11780475942994784,-0.27133394092236574,-0.27045191444879263,-0.4373539993428458,-0.8268833958911848,0.20159310630542537,1,11,-0.9355861840517289,-0.4910064335777606,-0.6152821931238183,-0.6789146428409502,-0.3147663692635607,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,-0.3200536384512743,-0.9875507500115438,-0.8872131838247239,1.5794268377186178,0.03909736557986617,-1.1450334908791013,1,11,0.3496317306815123,1.1412401909344694,1.8687530265979142,0.562384517577205,1.9273005614084406,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,-0.9768412352731075,-0.164768810158232,2.073240909179746,-0.8800619879660939,-0.37785633438767685,1.3935367735473163,1,11,-0.8070643925784047,-0.3277817711265376,-0.33927827982140357,-0.6789146428409502,-0.034508002929560584,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.22726935890025338,1.7236644373364174,1.456479639803815,-1.076821094020871,-0.08133704495584289,-1.5097536417701845,3,12,-0.4214990181584324,-0.3277817711265376,-0.06327436651898884,-0.36858985273641137,-0.034508002929560584,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0,1.5408445525439198,-0.6480292868793037,-0.8872131838247239,-0.6833028819113169,0.8693938572625588,0.15199903339920337,2,11,0.3496317306815123,-0.4910064335777606,-0.6152821931238183,0.2520597274726662,-0.5950247355975609,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.44619855784086443,0.9851432985524206,1.579831893679001,0.4480619779036504,-0.22003840312130676,-0.050592051957091634,3,14,0.09258814773486411,-0.16455710867531462,-0.6152821931238183,0.2520597274726662,-0.3147663692635607,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.008340159959642298,1.5774471648926058,-0.6405086760743514,-0.5849233288839285,-0.7448945379250759,-1.2828572458961094,7,15,-0.4214990181584324,-0.16455710867531462,-0.06327436651898884,-0.36858985273641137,-0.3147663692635607,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.42951823792157984,0.7645782604592135,-0.5171564221991651,-0.24059489328806888,0.7423748493254265,0.699641232233349,6,13,-0.4214990181584324,-0.3277817711265376,-0.06327436651898884,-0.36858985273641137,-0.5950247355975609,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
